"Attrition","Age","MonthlyIncome","PercentSalaryHike","PerformanceRating","JobLevel","TotalWorkingYears","Education","EnvironmentSatisfaction","TrainingTimesLastYear","RelationshipSatisfaction","JobSatisfaction","DistanceFromHome","WorkLifeBalance","JobInvolvement","StockOptionLevel","NumCompaniesWorked","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Gender","OverTime","EducationField","BusinessTravel","Department","MaritalStatus","JobRole","HourlyRate","DailyRate","MonthlyRate"
0,36,10252,21,4,3,17,3,3,2,3,1,1,3,1,1,2,7,7,7,7,"0","1","Technical Degree","Travel_Rarely","Research & Development","Divorced","Manufacturing Director",77,363,4235
0,33,2781,13,3,1,15,3,1,5,2,4,9,3,3,1,0,14,10,4,10,"1","0","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",60,117,6311
0,40,6852,12,3,2,7,3,2,2,2,2,10,4,2,1,7,5,1,1,3,"0","0","Technical Degree","Travel_Rarely","Sales","Divorced","Sales Executive",84,107,11591
0,25,4950,14,3,2,5,4,3,4,2,4,10,3,3,0,0,4,3,1,1,"1","0","Life Sciences","Travel_Rarely","Sales","Single","Sales Executive",57,1356,20623
0,30,3579,21,4,1,12,3,4,2,1,2,1,3,3,1,0,11,9,5,7,"1","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",63,1465,9369
0,42,13191,17,3,3,20,5,1,6,3,1,26,3,3,0,3,1,0,0,0,"0","1","Medical","Travel_Frequently","Research & Development","Married","Research Director",60,458,23281
0,35,10377,11,3,3,16,2,3,6,2,4,8,2,2,1,4,13,2,4,12,"0","1","Marketing","Non-Travel","Sales","Married","Sales Executive",78,1212,13755
0,27,2235,14,3,1,9,3,1,3,4,1,14,2,3,2,1,9,7,6,8,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",42,1103,14377
0,54,10502,17,3,3,33,4,4,2,1,3,1,1,3,1,7,5,4,1,4,"0","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Manufacturing Director",53,966,9659
0,44,2011,13,3,1,10,1,1,5,4,4,2,3,4,1,1,10,5,7,7,"0","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",72,1117,19982
1,19,1859,25,4,1,1,3,1,2,2,2,10,4,2,0,1,1,1,0,0,"0","1","Medical","Non-Travel","Research & Development","Single","Research Scientist",96,504,6148
0,29,3760,15,3,1,3,3,1,5,1,4,1,3,3,3,1,3,2,1,2,"0","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",97,1010,5598
0,54,17779,14,3,4,36,3,4,2,1,4,3,3,3,0,3,10,9,0,9,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",85,685,23474
0,31,6833,12,3,2,6,2,3,2,4,1,11,2,3,0,1,6,5,0,1,"1","1","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",80,1332,17089
0,31,6812,19,3,2,10,3,3,2,2,1,24,3,2,0,1,10,9,1,8,"0","0","Medical","Travel_Rarely","Research & Development","Single","Healthcare Representative",96,1062,17198
0,59,5171,17,3,2,13,3,3,2,4,4,3,3,2,0,5,6,1,0,5,"0","0","Life Sciences","Travel_Rarely","Sales","Single","Sales Executive",48,326,16490
0,43,19740,14,3,5,25,3,3,2,2,4,3,3,1,1,3,8,7,0,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",96,920,18625
0,49,18711,13,3,5,23,2,1,2,3,3,4,4,2,1,2,1,0,0,0,"1","0","Medical","Travel_Rarely","Research & Development","Married","Manager",85,1098,12124
0,36,3692,12,3,1,12,3,3,2,3,2,3,2,3,0,1,11,10,0,7,"1","0","Technical Degree","Travel_Frequently","Research & Development","Married","Research Scientist",46,469,9256
0,48,2559,11,3,1,7,2,4,4,3,2,2,2,4,0,5,1,0,0,0,"1","0","Technical Degree","Travel_Rarely","Research & Development","Single","Laboratory Technician",76,969,16620
0,27,2517,11,3,1,5,2,1,2,2,3,4,3,3,3,1,5,3,0,3,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",76,1167,3208
0,29,6623,11,3,2,6,3,3,2,2,4,7,3,3,2,1,6,0,1,0,"1","1","Life Sciences","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",82,1329,4204
0,48,18265,12,3,5,25,3,4,3,3,4,1,4,2,0,6,1,0,0,0,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Director",76,715,8733
0,29,16124,14,3,4,9,3,4,2,2,4,1,2,2,2,3,7,7,1,7,"0","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Director",87,694,3423
0,34,2585,17,3,1,2,3,3,5,4,3,20,2,4,0,0,1,0,0,0,"0","0","Technical Degree","Travel_Rarely","Research & Development","Married","Research Scientist",89,1320,21643
0,44,18213,11,3,5,26,3,2,5,3,2,5,3,3,1,7,22,9,3,10,"1","0","Marketing","Travel_Rarely","Sales","Married","Manager",88,1099,8751
0,33,8380,14,3,3,10,5,4,3,4,3,10,3,4,2,0,9,8,0,8,"1","1","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",82,536,21708
0,19,2994,12,3,1,1,3,2,2,4,4,25,3,4,0,1,1,0,0,1,"0","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",57,265,21221
0,23,1223,22,4,1,1,2,4,2,4,3,1,3,3,1,1,1,0,0,1,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",47,373,16901
1,25,1118,14,3,1,1,1,3,4,4,4,24,3,1,0,1,1,0,1,0,"1","1","Life Sciences","Travel_Frequently","Sales","Single","Sales Representative",73,599,8040
0,26,2875,20,4,1,8,2,3,2,2,4,4,2,3,0,1,8,5,2,2,"1","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",53,583,9973
1,45,18824,16,3,5,26,3,1,2,1,2,2,3,1,0,2,24,10,1,11,"0","1","Marketing","Travel_Rarely","Sales","Single","Manager",94,1449,2493
0,55,13577,15,3,4,34,1,4,3,4,2,8,3,2,1,1,33,9,15,0,"1","1","Medical","Non-Travel","Research & Development","Divorced","Healthcare Representative",37,177,25592
1,21,2625,20,4,1,2,2,1,2,3,3,10,1,2,0,1,2,2,2,2,"0","0","Life Sciences","Travel_Frequently","Research & Development","Single","Laboratory Technician",45,251,25308
0,46,18789,14,3,5,26,2,4,2,3,2,4,3,2,1,2,11,4,0,8,"0","0","Marketing","Travel_Rarely","Sales","Married","Manager",33,168,9946
0,34,4538,12,3,2,4,3,3,3,4,1,2,3,3,0,0,3,2,0,2,"0","1","Marketing","Travel_Rarely","Sales","Single","Sales Executive",86,131,6039
0,51,19847,24,4,5,31,3,4,5,1,2,9,2,3,1,4,29,10,11,10,"1","1","Life Sciences","Travel_Frequently","Sales","Divorced","Manager",83,237,19196
0,59,10512,12,3,3,25,4,4,6,4,4,18,2,3,0,6,9,7,5,4,"1","0","Medical","Travel_Rarely","Research & Development","Single","Manufacturing Director",67,1429,20002
0,34,4444,13,3,2,15,3,3,2,3,2,19,4,3,2,4,11,8,5,10,"0","0","Medical","Travel_Frequently","Research & Development","Divorced","Laboratory Technician",46,135,22534
0,28,2154,11,3,1,5,4,4,2,3,3,1,2,3,0,0,4,2,0,2,"1","1","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",44,791,6842
0,44,19190,14,3,5,26,2,3,4,4,1,4,2,4,2,1,25,9,14,13,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Manager",92,1199,17477
0,34,4490,11,3,2,14,3,3,5,4,2,11,4,2,2,4,10,9,1,8,"1","0","Life Sciences","Travel_Frequently","Human Resources","Married","Human Resources",56,648,21833
0,35,3506,14,3,1,4,1,3,3,4,3,6,3,3,0,0,3,2,2,2,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",66,735,6020
0,42,2372,16,3,2,18,4,2,2,4,2,7,3,4,0,6,1,0,0,0,"0","1","Medical","Travel_Rarely","Research & Development","Married","Research Scientist",78,603,5628
0,43,10231,14,3,3,23,4,4,3,4,4,4,4,2,0,3,21,7,15,17,"0","0","Marketing","Travel_Rarely","Sales","Single","Sales Executive",56,531,20364
0,36,5410,11,3,2,18,4,3,2,4,2,2,3,3,0,9,16,14,5,12,"0","1","Life Sciences","Travel_Rarely","Research & Development","Single","Manufacturing Director",53,429,2323
1,44,7978,11,3,3,10,3,1,2,4,4,15,3,3,1,1,10,7,0,5,"0","0","Medical","Travel_Rarely","Research & Development","Married","Healthcare Representative",73,621,14075
0,28,3867,12,3,1,2,3,4,2,2,4,2,3,2,1,1,2,2,2,2,"1","1","Life Sciences","Travel_Frequently","Research & Development","Married","Laboratory Technician",52,193,14222
0,51,2838,14,3,1,8,2,2,6,2,3,6,2,2,0,0,7,0,7,7,"0","0","Medical","Travel_Frequently","Research & Development","Single","Laboratory Technician",40,968,4257
0,30,4695,18,3,2,10,2,3,3,3,3,9,3,3,0,7,8,4,1,7,"0","1","Medical","Non-Travel","Research & Development","Single","Manufacturing Director",72,879,12858
1,29,3339,13,3,1,10,3,2,2,1,3,7,3,3,2,3,7,7,7,7,"0","1","Technical Degree","Travel_Rarely","Research & Development","Divorced","Laboratory Technician",39,806,17285
0,28,2080,11,3,1,5,3,4,2,2,1,1,2,3,0,2,3,2,1,2,"1","0","Technical Degree","Travel_Rarely","Research & Development","Single","Research Scientist",84,640,4732
0,25,2096,18,3,1,2,3,4,3,4,2,1,2,3,0,1,2,2,2,1,"0","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",40,266,18830
0,32,6209,15,3,2,10,3,3,4,3,4,8,4,4,2,1,10,7,0,8,"1","0","Medical","Travel_Rarely","Sales","Married","Sales Executive",56,604,11693
0,45,18061,22,4,5,22,3,2,4,3,2,25,3,3,0,3,0,0,0,0,"0","0","Medical","Travel_Frequently","Research & Development","Single","Manager",83,364,13035
0,39,17123,13,3,4,21,4,3,4,4,2,13,3,2,2,6,19,9,15,2,"0","1","Medical","Travel_Rarely","Research & Development","Divorced","Manager",94,412,17334
0,58,2372,12,3,1,2,4,1,3,4,3,23,3,3,2,1,2,2,2,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Research Scientist",88,848,26076
1,32,4883,18,3,2,10,2,4,3,1,3,7,3,3,1,1,10,4,1,1,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",79,1089,22845
1,39,3904,13,3,1,6,3,3,2,1,1,23,3,3,0,0,5,2,0,3,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",93,360,22154
0,30,4627,12,3,2,10,3,1,6,1,4,6,3,2,1,0,9,2,6,7,"0","0","Technical Degree","Travel_Rarely","Research & Development","Married","Laboratory Technician",48,1138,23631
0,36,7094,12,3,3,10,4,4,0,1,3,10,3,3,0,3,7,7,1,7,"0","0","Technical Degree","Travel_Rarely","Research & Development","Married","Healthcare Representative",63,325,5747
0,46,3423,12,3,1,10,2,4,3,3,1,1,4,3,0,6,7,6,5,7,"0","0","Life Sciences","Travel_Rarely","Human Resources","Single","Human Resources",44,991,22957
0,28,6674,11,3,2,10,3,3,6,1,4,1,3,1,3,0,9,8,7,5,"0","0","Life Sciences","Non-Travel","Research & Development","Married","Laboratory Technician",55,1476,16392
0,50,16880,11,3,4,25,3,4,2,2,1,28,3,3,0,4,3,2,1,2,"0","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Director",43,1322,22422
1,40,9094,12,3,3,9,4,4,2,3,2,25,3,2,0,2,5,4,1,0,"1","1","Marketing","Travel_Rarely","Sales","Single","Sales Executive",57,299,17235
1,52,8446,19,3,3,10,3,2,2,3,2,5,2,3,0,9,8,7,7,7,"1","1","Life Sciences","Travel_Rarely","Sales","Single","Sales Executive",64,1030,21534
0,30,11916,23,4,3,9,4,2,2,4,1,17,3,3,2,1,9,1,0,8,"0","1","Medical","Travel_Rarely","Research & Development","Married","Manager",95,634,25927
0,39,4534,11,3,2,9,2,1,6,1,3,18,3,3,0,0,8,7,1,7,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Manufacturing Director",32,524,13352
0,31,9852,19,3,3,10,4,4,5,1,3,2,2,3,1,1,10,8,9,6,"0","1","Life Sciences","Non-Travel","Sales","Divorced","Sales Executive",57,587,8935
0,41,6151,13,3,2,19,2,3,4,1,2,10,3,1,0,1,19,2,11,9,"1","0","Medical","Non-Travel","Sales","Single","Sales Executive",40,256,22074
1,31,2302,11,3,1,3,3,4,2,1,2,1,4,3,0,1,3,2,2,2,"0","1","Life Sciences","Travel_Frequently","Sales","Single","Sales Representative",54,1060,8319
1,44,2362,12,3,1,10,3,1,4,3,1,3,4,3,0,4,3,2,1,2,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",89,935,14669
0,42,17861,13,3,4,21,1,3,3,4,3,2,2,3,0,0,20,8,2,10,"1","1","Life Sciences","Non-Travel","Research & Development","Married","Manager",37,495,26582
0,55,19187,14,3,5,23,2,4,5,4,3,2,3,1,1,4,19,9,9,11,"0","0","Medical","Travel_Rarely","Research & Development","Married","Manager",58,282,6992
0,56,19717,14,3,5,36,4,4,4,1,2,8,3,3,0,6,7,3,7,7,"1","0","Life Sciences","Travel_Rarely","Human Resources","Single","Manager",99,206,4022
0,40,3544,16,3,1,6,2,3,0,2,3,16,3,3,1,9,4,2,0,0,"1","0","Life Sciences","Non-Travel","Research & Development","Divorced","Research Scientist",74,458,8532
0,34,8500,11,3,3,10,3,4,0,4,4,9,2,3,1,0,9,7,1,6,"1","0","Life Sciences","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",86,943,5494
0,40,4661,13,3,2,9,3,3,4,3,4,2,3,3,0,1,9,8,8,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",98,523,22455
0,41,4103,17,3,2,10,3,3,2,4,1,1,3,3,1,0,9,3,1,7,"0","0","Marketing","Travel_Frequently","Sales","Divorced","Sales Executive",66,1018,4297
0,35,4249,11,3,2,9,4,3,3,2,3,4,3,3,0,1,9,6,1,1,"1","1","Life Sciences","Travel_Frequently","Research & Development","Single","Research Scientist",87,482,2690
0,51,14026,11,3,4,33,3,3,2,2,2,5,3,3,1,1,33,9,0,10,"1","1","Life Sciences","Travel_Rarely","Human Resources","Divorced","Manager",84,770,17588
0,38,6893,15,3,2,11,2,2,3,4,1,2,3,3,1,3,7,7,1,7,"0","0","Life Sciences","Travel_Rarely","Sales","Divorced","Sales Executive",31,1009,19461
0,34,6125,12,3,2,10,2,3,6,4,1,15,4,3,0,1,10,8,9,6,"0","0","Medical","Travel_Rarely","Sales","Single","Sales Executive",66,507,23553
0,25,3669,11,3,1,7,1,4,6,3,4,19,2,3,3,3,3,2,1,2,"1","0","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",67,882,9075
1,58,10008,14,3,3,31,4,3,0,4,1,7,2,2,0,7,10,9,5,9,"0","1","Medical","Travel_Rarely","Research & Development","Married","Manufacturing Director",53,601,12023
0,40,2387,22,4,1,7,4,2,3,3,2,1,3,3,1,3,4,2,0,3,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",88,329,6762
0,36,4639,16,3,2,17,3,1,2,4,1,7,2,4,1,2,15,7,6,13,"0","0","Marketing","Travel_Frequently","Sales","Married","Sales Executive",83,607,2261
0,48,7898,11,3,3,11,3,4,2,3,4,4,3,3,0,1,10,9,0,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Manufacturing Director",54,855,18706
0,27,2534,14,3,1,5,3,3,4,2,4,11,3,4,1,8,1,0,0,0,"0","0","Medical","Travel_Rarely","Sales","Married","Sales Representative",98,1291,6527
0,51,13142,16,3,4,29,2,4,1,2,2,11,2,2,0,3,5,2,0,3,"0","0","Technical Degree","Travel_Rarely","Research & Development","Single","Manufacturing Director",82,1405,24439
0,18,1611,15,3,1,0,3,4,5,3,4,1,4,3,0,1,0,0,0,0,"0","0","Life Sciences","Non-Travel","Research & Development","Single","Laboratory Technician",97,1124,19305
0,35,5363,12,3,2,10,3,4,0,2,4,1,3,2,1,0,9,7,0,0,"0","0","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",60,817,10846
0,27,5071,20,4,2,8,1,4,3,2,4,2,3,1,0,3,6,2,0,0,"1","0","Life Sciences","Travel_Frequently","Sales","Single","Sales Executive",43,793,20392
1,55,13695,17,3,4,24,4,1,2,3,3,13,2,4,0,6,19,7,3,8,"1","1","Marketing","Travel_Rarely","Sales","Single","Sales Executive",85,267,9277
0,56,13402,12,3,4,33,3,4,0,1,2,23,3,3,1,4,19,16,15,9,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Manufacturing Director",68,1369,18235
0,34,2029,20,4,1,5,1,1,2,3,3,26,3,2,3,1,5,4,0,0,"0","0","Technical Degree","Non-Travel","Research & Development","Divorced","Research Scientist",92,999,15891
0,40,6377,20,4,2,15,1,2,0,2,3,2,3,4,3,5,12,11,11,8,"0","0","Medical","Travel_Rarely","Research & Development","Divorced","Healthcare Representative",89,1202,13888
0,34,5429,13,3,2,10,3,2,1,1,3,29,3,3,2,4,8,7,7,7,"1","0","Medical","Travel_Rarely","Research & Development","Married","Laboratory Technician",86,285,17491
1,31,2785,14,3,1,3,3,3,3,3,4,2,4,2,0,7,1,0,0,0,"0","0","Life Sciences","Travel_Frequently","Sales","Single","Sales Representative",90,703,11882
1,35,4614,18,3,2,5,4,4,0,3,3,18,2,3,1,0,4,2,3,2,"0","1","Marketing","Travel_Frequently","Sales","Married","Sales Executive",67,662,23288
0,38,2610,11,3,1,4,3,4,2,4,3,7,3,4,3,1,4,2,0,3,"1","0","Life Sciences","Travel_Frequently","Research & Development","Divorced","Research Scientist",57,693,15748
0,34,6687,11,3,2,14,4,3,2,4,4,2,4,3,0,1,14,11,4,11,"0","0","Technical Degree","Travel_Rarely","Research & Development","Single","Healthcare Representative",98,404,6163
0,28,4724,11,3,2,5,3,3,0,3,1,26,3,2,1,1,5,3,0,4,"1","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",48,736,24232
1,31,6179,15,3,2,10,4,4,3,4,3,22,2,3,2,1,10,2,6,7,"1","1","Medical","Travel_Rarely","Research & Development","Married","Manufacturing Director",98,330,21057
0,39,6120,12,3,2,8,4,1,2,4,4,21,4,2,2,3,5,4,1,4,"1","1","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",44,1498,3567
0,51,10596,11,3,3,14,3,2,5,2,2,2,3,3,0,2,4,2,3,2,"1","0","Marketing","Travel_Frequently","Sales","Married","Sales Executive",52,541,15395
0,41,5467,14,3,2,12,3,4,4,1,4,22,2,3,2,3,6,2,3,3,"0","1","Life Sciences","Travel_Frequently","Research & Development","Divorced","Research Scientist",75,1200,13953
0,37,2996,15,3,1,8,1,3,2,4,3,4,3,3,0,7,6,4,1,3,"1","1","Life Sciences","Travel_Rarely","Research & Development","Married","Research Scientist",54,1439,5182
0,33,9998,13,3,2,8,1,2,2,1,4,5,4,3,0,6,5,4,1,2,"1","0","Life Sciences","Travel_Frequently","Sales","Married","Sales Executive",61,1111,19293
0,32,4078,13,3,2,4,1,3,3,1,2,2,2,3,3,0,3,2,1,2,"1","1","Marketing","Travel_Rarely","Sales","Married","Sales Executive",36,499,20497
0,39,10920,21,4,3,13,2,3,2,2,3,25,3,3,1,3,6,4,0,5,"1","0","Life Sciences","Non-Travel","Research & Development","Married","Healthcare Representative",71,1485,3449
0,25,6232,11,3,2,6,1,1,3,2,3,18,2,4,0,2,3,2,1,2,"1","0","Life Sciences","Travel_Rarely","Sales","Married","Sales Executive",93,1372,12477
0,52,13247,11,3,4,24,2,4,3,2,3,28,2,4,1,2,5,3,0,2,"0","1","Medical","Travel_Frequently","Research & Development","Married","Manufacturing Director",59,322,9731
0,43,4081,14,3,2,20,3,1,3,1,3,6,1,2,0,1,20,7,1,8,"0","1","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",73,930,20003
0,27,5769,11,3,2,6,3,4,3,4,4,10,3,2,0,1,6,2,4,4,"0","1","Marketing","Travel_Rarely","Sales","Married","Sales Executive",98,205,7100
1,27,2394,13,3,1,8,4,4,2,4,3,17,3,3,0,1,8,2,7,7,"0","1","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",51,135,25681
0,26,3904,12,3,1,5,1,1,2,4,4,2,3,2,0,0,4,3,1,1,"1","0","Medical","Travel_Rarely","Research & Development","Single","Research Scientist",36,683,4050
0,42,16799,14,3,4,21,3,3,5,3,1,10,3,3,1,0,20,7,0,9,"0","0","Human Resources","Travel_Rarely","Human Resources","Married","Manager",31,1147,16616
0,52,2950,13,3,1,12,4,3,2,3,1,8,1,3,0,9,5,4,0,4,"0","0","Other","Travel_Rarely","Research & Development","Married","Laboratory Technician",54,258,17363
0,37,3629,18,3,1,8,3,1,6,1,3,11,3,3,0,4,3,2,0,2,"0","0","Medical","Travel_Rarely","Research & Development","Single","Laboratory Technician",94,1462,19106
0,35,9362,11,3,3,10,2,3,2,3,4,18,3,3,0,2,2,2,2,2,"1","0","Life Sciences","Travel_Frequently","Research & Development","Single","Manufacturing Director",60,200,19944
0,25,3229,11,3,1,7,3,1,2,2,4,1,2,3,1,4,3,2,0,2,"1","0","Technical Degree","Travel_Rarely","Research & Development","Married","Laboratory Technician",81,949,4910
0,26,3578,12,3,1,8,3,3,2,4,1,7,3,4,0,0,7,7,0,7,"1","0","Other","Travel_Rarely","Research & Development","Single","Laboratory Technician",100,652,23577
0,29,7988,13,3,3,10,3,2,3,1,1,17,2,2,0,1,10,9,0,9,"1","0","Other","Travel_Rarely","Human Resources","Single","Human Resources",51,332,9769
1,49,4284,20,4,2,20,2,1,2,1,1,28,3,2,0,3,4,3,1,3,"1","0","Life Sciences","Travel_Frequently","Research & Development","Single","Laboratory Technician",97,1475,22710
1,29,7553,12,3,3,9,1,3,1,1,4,14,3,3,0,0,8,7,7,7,"0","1","Other","Travel_Frequently","Research & Development","Single","Healthcare Representative",84,337,22930
0,54,17328,19,3,4,29,3,4,3,4,4,1,2,3,0,6,20,7,12,7,"0","0","Medical","Travel_Rarely","Research & Development","Single","Research Director",54,971,5652
0,58,19701,21,4,5,32,3,4,3,3,1,1,3,3,1,3,9,8,1,5,"0","1","Medical","Travel_Rarely","Research & Development","Married","Research Director",76,1055,22456
0,55,14732,13,3,4,31,4,2,4,4,4,1,4,4,2,2,7,7,0,0,"1","0","Medical","Travel_Rarely","Research & Development","Divorced","Research Director",81,1136,12414
0,36,9278,16,3,2,15,4,1,3,4,2,3,3,3,0,3,5,4,0,1,"0","1","Marketing","Travel_Rarely","Sales","Single","Sales Executive",99,1174,20763
1,31,1359,12,3,1,1,4,2,3,2,3,1,3,1,0,1,1,0,0,0,"0","0","Life Sciences","Travel_Frequently","Sales","Single","Sales Representative",50,667,16154
0,30,4779,14,3,2,8,4,4,3,2,1,7,3,3,2,7,3,2,0,2,"0","0","Marketing","Travel_Rarely","Sales","Divorced","Sales Executive",73,855,12761
0,31,16422,11,3,4,9,5,1,3,3,2,8,4,3,0,3,3,2,1,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Director",93,182,8847
0,34,2996,14,3,1,10,4,4,2,3,1,1,3,3,2,5,4,3,1,3,"1","0","Other","Travel_Frequently","Research & Development","Divorced","Research Scientist",91,560,20284
1,31,1261,12,3,1,1,3,1,3,3,2,8,4,2,0,1,1,0,0,0,"0","0","Life Sciences","Travel_Rarely","Research & Development","Single","Research Scientist",34,202,22262
0,27,2099,14,3,1,6,1,2,3,2,1,11,4,3,0,0,5,0,1,4,"1","0","Life Sciences","Travel_Rarely","Research & Development","Married","Laboratory Technician",91,1377,7679
0,36,5810,16,3,2,10,4,1,2,3,4,4,2,2,0,1,10,4,1,8,"1","0","Life Sciences","Travel_Rarely","Research & Development","Single","Laboratory Technician",37,172,22604
0,36,5647,13,3,2,11,4,3,3,1,1,16,2,2,2,4,3,2,0,2,"0","0","Marketing","Travel_Rarely","Sales","Married","Sales Executive",98,329,13494
